dataset,x,y,LAD11NM
tno_b,18133,551,Hillingdon
tno_b,18133,493,Hounslow
tno_b,18133,555,Islington
tno_b,18133,544,Kensington & Chelsea
tno_b,18133,209,Kingston upon Thames
tno_b,18133,761,Lambeth
tno_b,18133,582,Lewisham
tno_b,18133,288,Merton
tno_b,18133,681,Newham
tno_b,18133,422,Redbridge
tno_b,18133,211,Richmond upon Thames
tno_b,18133,743,Southwark
tno_b,18133,293,Sutton
tno_b,18133,674,Tower Hamlets
tno_b,18133,406,Waltham Forest
tno_b,18133,470,Wandsworth
tno_b,18133,1531,Westminster
tno_b,18140,370,Barking & Dagenham
tno_b,18140,545,Barnet
tno_b,18140,347,Bexley
tno_b,18140,583,Brent
tno_b,18140,454,Bromley
tno_b,18140,678,Camden
tno_b,18140,651,Croydon
tno_b,18140,647,Ealing
tno_b,18140,502,Enfield
tno_b,18140,604,Greenwich
tno_b,18140,663,Hackney
tno_b,18140,462,Hammersmith & Fulham
tno_b,18140,591,Haringey
tno_b,18140,292,Harrow
tno_b,18140,317,Havering
tno_b,18140,80,Heathrow Airport
tno_b,18140,556,Hillingdon
tno_b,18140,458,Hounslow
tno_b,18140,600,Islington
tno_b,18140,1089,Kensington & Chelsea
tno_b,18140,216,Kingston upon Thames
tno_b,18140,695,Lambeth
tno_b,18140,534,Lewisham
tno_b,18140,298,Merton
tno_b,18140,636,Newham
tno_b,18140,434,Redbridge
tno_b,18140,240,Richmond upon Thames
tno_b,18140,773,Southwark
tno_b,18140,256,Sutton
tno_b,18140,614,Tower Hamlets
tno_b,18140,458,Waltham Forest
tno_b,18140,492,Wandsworth
tno_b,18140,1664,Westminster
tno_b,18147,368,Barking & Dagenham
tno_b,18147,584,Barnet
tno_b,18147,307,Bexley
tno_b,18147,550,Brent
tno_b,18147,459,Bromley
tno_b,18147,704,Camden
tno_b,18147,615,Croydon
tno_b,18147,556,Ealing
tno_b,18147,572,Enfield
tno_b,18147,565,Greenwich
tno_b,18147,741,Hackney
tno_b,18147,435,Hammersmith & Fulham
tno_b,18147,549,Haringey
tno_b,18147,331,Harrow
tno_b,18147,309,Havering
tno_b,18147,56,Heathrow Airport
tno_b,18147,552,Hillingdon
tno_b,18147,520,Hounslow
tno_b,18147,539,Islington
tno_b,18147,475,Kensington & Chelsea
tno_b,18147,234,Kingston upon Thames
tno_b,18147,687,Lambeth
tno_b,18147,559,Lewisham
tno_b,18147,286,Merton
tno_b,18147,698,Newham
tno_b,18147,468,Redbridge
tno_b,18147,206,Richmond upon Thames
tno_b,18147,724,Southwark
tno_b,18147,235,Sutton
tno_b,18147,693,Tower Hamlets
tno_b,18147,448,Waltham Forest
tno_b,18147,511,Wandsworth
tno_b,18147,1351,Westminster
tno_b,18154,382,Barking & Dagenham
tno_b,18154,634,Barnet
tno_b,18154,397,Bexley
tno_b,18154,599,Brent
tno_b,18154,560,Bromley
tno_b,18154,797,Camden
tno_b,18154,701,Croydon
tno_b,18154,645,Ealing
tno_b,18154,598,Enfield
tno_b,18154,622,Greenwich
tno_b,18154,685,Hackney
tno_b,18154,442,Hammersmith & Fulham
tno_b,18154,611,Haringey
tno_b,18154,337,Harrow
tno_b,18154,329,Havering
tno_b,18154,58,Heathrow Airport
tno_b,18154,521,Hillingdon
tno_b,18154,542,Hounslow
tno_b,18154,634,Islington
tno_b,18154,494,Kensington & Chelsea
tno_b,18154,241,Kingston upon Thames
tno_b,18154,730,Lambeth
tno_b,18154,598,Lewisham
tno_b,18154,282,Merton
tno_b,18154,649,Newham
tno_b,18154,434,Redbridge
tno_b,18154,257,Richmond upon Thames
tno_b,18154,817,Southwark
tno_b,18154,272,Sutton
tno_b,18154,634,Tower Hamlets
tno_b,18154,450,Waltham Forest
tno_b,18154,494,Wandsworth
tno_b,18154,1488,Westminster
tno_b,18161,374,Barking & Dagenham
tno_b,18161,592,Barnet
tno_b,18161,326,Bexley
tno_b,18161,606,Brent
tno_b,18161,464,Bromley
tno_b,18161,772,Camden
tno_b,18161,665,Croydon
tno_b,18161,666,Ealing
tno_b,18161,617,Enfield
tno_b,18161,587,Greenwich
tno_b,18161,648,Hackney
tno_b,18161,474,Hammersmith & Fulham
tno_b,18161,662,Haringey
tno_b,18161,364,Harrow
tno_b,18161,362,Havering
tno_b,18161,94,Heathrow Airport
tno_b,18161,541,Hillingdon
tno_b,18161,517,Hounslow
tno_b,18161,603,Islington
tno_b,18161,482,Kensington & Chelsea
tno_b,18161,259,Kingston upon Thames
tno_b,18161,699,Lambeth
tno_b,18161,619,Lewisham
tno_b,18161,299,Merton
tno_b,18161,649,Newham
tno_b,18161,497,Redbridge
tno_b,18161,251,Richmond upon Thames
tno_b,18161,844,Southwark
tno_b,18161,252,Sutton
tno_b,18161,646,Tower Hamlets
tno_b,18161,516,Waltham Forest
tno_b,18161,536,Wandsworth
tno_b,18161,1606,Westminster
tno_b,18168,410,Barking & Dagenham
tno_b,18168,674,Barnet
tno_b,18168,367,Bexley
tno_b,18168,663,Brent
tno_b,18168,490,Bromley
tno_b,18168,876,Camden
tno_b,18168,735,Croydon
tno_b,18168,618,Ealing
tno_b,18168,625,Enfield
tno_b,18168,629,Greenwich
tno_b,18168,672,Hackney
tno_b,18168,477,Hammersmith & Fulham
tno_b,18168,715,Haringey
tno_b,18168,327,Harrow
tno_b,18168,398,Havering
tno_b,18168,78,Heathrow Airport
tno_b,18168,493,Hillingdon
tno_b,18168,517,Hounslow
tno_b,18168,612,Islington
tno_b,18168,481,Kensington & Chelsea
tno_b,18168,277,Kingston upon Thames
tno_b,18168,736,Lambeth
tno_b,18168,639,Lewisham
tno_b,18168,278,Merton
tno_b,18168,638,Newham
tno_b,18168,490,Redbridge
tno_b,18168,238,Richmond upon Thames
tno_b,18168,807,Southwark
tno_b,18168,278,Sutton
tno_b,18168,635,Tower Hamlets
tno_b,18168,528,Waltham Forest
tno_b,18168,539,Wandsworth
tno_b,18168,1573,Westminster
tno_b,18175,394,Barking & Dagenham
tno_b,18175,590,Barnet
tno_b,18175,340,Bexley
tno_b,18175,587,Brent
tno_b,18175,531,Bromley
tno_b,18175,848,Camden
tno_b,18175,702,Croydon
tno_b,18175,578,Ealing
tno_b,18175,604,Enfield
tno_b,18175,556,Greenwich
tno_b,18175,669,Hackney
tno_b,18175,458,Hammersmith & Fulham
tno_b,18175,700,Haringey
tno_b,18175,327,Harrow
tno_b,18175,391,Havering
tno_b,18175,82,Heathrow Airport
tno_b,18175,533,Hillingdon
tno_b,18175,536,Hounslow
tno_b,18175,632,Islington
tno_b,18175,536,Kensington & Chelsea
tno_b,18175,247,Kingston upon Thames
tno_b,18175,682,Lambeth
tno_b,18175,612,Lewisham
tno_b,18175,288,Merton
tno_b,18175,771,Newham
tno_b,18175,514,Redbridge
tno_b,18175,258,Richmond upon Thames
tno_b,18175,803,Southwark
tno_b,18175,279,Sutton
tno_b,18175,713,Tower Hamlets
tno_b,18175,484,Waltham Forest
tno_b,18175,539,Wandsworth
tno_b,18175,1677,Westminster
tno_b,18182,417,Barking & Dagenham
tno_b,18182,592,Barnet
tno_b,18182,372,Bexley
tno_b,18182,551,Brent
tno_b,18182,482,Bromley
tno_b,18182,834,Camden
tno_b,18182,727,Croydon
tno_b,18182,612,Ealing
tno_b,18182,573,Enfield
tno_b,18182,589,Greenwich
tno_b,18182,611,Hackney
tno_b,18182,488,Hammersmith & Fulham
tno_b,18182,656,Haringey
tno_b,18182,336,Harrow
tno_b,18182,388,Havering
tno_b,18182,68,Heathrow Airport
tno_b,18182,561,Hillingdon
tno_b,18182,523,Hounslow
tno_b,18182,659,Islington
tno_b,18182,455,Kensington & Chelsea
tno_b,18182,244,Kingston upon Thames
tno_b,18182,740,Lambeth
tno_b,18182,591,Lewisham
tno_b,18182,276,Merton
tno_b,18182,732,Newham
tno_b,18182,506,Redbridge
tno_b,18182,230,Richmond upon Thames
tno_b,18182,790,Southwark
tno_b,18182,249,Sutton
tno_b,18182,700,Tower Hamlets
tno_b,18182,470,Waltham Forest
tno_b,18182,548,Wandsworth
tno_b,18182,1591,Westminster
tno_b,18189,404,Barking & Dagenham
tno_b,18189,556,Barnet
tno_b,18189,365,Bexley
tno_b,18189,611,Brent
tno_b,18189,505,Bromley
tno_b,18189,842,Camden
tno_b,18189,684,Croydon
tno_b,18189,605,Ealing
tno_b,18189,639,Enfield
tno_b,18189,554,Greenwich
tno_b,18189,655,Hackney
tno_b,18189,486,Hammersmith & Fulham
tno_b,18189,609,Haringey
tno_b,18189,398,Harrow
tno_b,18189,399,Havering
tno_b,18189,79,Heathrow Airport
tno_b,18189,563,Hillingdon
tno_b,18189,535,Hounslow
tno_b,18189,615,Islington
tno_b,18189,482,Kensington & Chelsea
tno_b,18189,243,Kingston upon Thames
tno_b,18189,710,Lambeth
tno_b,18189,564,Lewisham
tno_b,18189,305,Merton
tno_b,18189,750,Newham
tno_b,18189,482,Redbridge
tno_b,18189,261,Richmond upon Thames
tno_b,18189,868,Southwark
tno_b,18189,257,Sutton
tno_b,18189,667,Tower Hamlets
tno_b,18189,466,Waltham Forest
tno_b,18189,572,Wandsworth
tno_b,18189,1560,Westminster
tno_b,18196,404,Barking & Dagenham
tno_b,18196,578,Barnet
tno_b,18196,351,Bexley
tno_b,18196,589,Brent
tno_b,18196,494,Bromley
tno_b,18196,852,Camden
tno_b,18196,628,Croydon
tno_b,18196,618,Ealing
tno_b,18196,572,Enfield
tno_b,18196,535,Greenwich
tno_b,18196,655,Hackney
tno_b,18196,460,Hammersmith & Fulham
tno_b,18196,646,Haringey
tno_b,18196,374,Harrow
tno_b,18196,431,Havering
tno_b,18196,68,Heathrow Airport
tno_b,18196,586,Hillingdon
tno_b,18196,508,Hounslow
tno_b,18196,621,Islington
tno_b,18196,513,Kensington & Chelsea
tno_b,18196,220,Kingston upon Thames
tno_b,18196,723,Lambeth
tno_b,18196,498,Lewisham
tno_b,18196,260,Merton
tno_b,18196,714,Newham
tno_b,18196,485,Redbridge
tno_b,18196,234,Richmond upon Thames
tno_b,18196,788,Southwark
tno_b,18196,263,Sutton
tno_b,18196,678,Tower Hamlets
tno_b,18196,465,Waltham Forest
tno_b,18196,562,Wandsworth
tno_b,18196,1630,Westminster
tno_b,18203,385,Barking & Dagenham
tno_b,18203,650,Barnet
tno_b,18203,424,Bexley
tno_b,18203,657,Brent
tno_b,18203,520,Bromley
tno_b,18203,798,Camden
tno_b,18203,727,Croydon
tno_b,18203,694,Ealing
tno_b,18203,600,Enfield
tno_b,18203,582,Greenwich
tno_b,18203,738,Hackney
tno_b,18203,476,Hammersmith & Fulham
tno_b,18203,637,Haringey
tno_b,18203,317,Harrow
tno_b,18203,434,Havering
tno_b,18203,63,Heathrow Airport
tno_b,18203,601,Hillingdon
tno_b,18203,473,Hounslow
tno_b,18203,685,Islington
tno_b,18203,534,Kensington & Chelsea
tno_b,18203,274,Kingston upon Thames
tno_b,18203,692,Lambeth
tno_b,18203,510,Lewisham
tno_b,18203,258,Merton
tno_b,18203,738,Newham
tno_b,18203,489,Redbridge
tno_b,18203,296,Richmond upon Thames
tno_b,18203,834,Southwark
tno_b,18203,290,Sutton
tno_b,18203,687,Tower Hamlets
tno_b,18203,458,Waltham Forest
tno_b,18203,533,Wandsworth
tno_b,18203,1730,Westminster
tno_b,18210,408,Barking & Dagenham
tno_b,18210,663,Barnet
tno_b,18210,376,Bexley
tno_b,18210,600,Brent
tno_b,18210,515,Bromley
tno_b,18210,874,Camden
tno_b,18210,698,Croydon
tno_b,18210,642,Ealing
tno_b,18210,685,Enfield
tno_b,18210,622,Greenwich
tno_b,18210,695,Hackney
tno_b,18210,449,Hammersmith & Fulham
tno_b,18210,675,Haringey
tno_b,18210,328,Harrow
tno_b,18210,387,Havering
tno_b,18210,69,Heathrow Airport
tno_b,18210,575,Hillingdon
tno_b,18210,510,Hounslow
tno_b,18210,601,Islington
tno_b,18210,494,Kensington & Chelsea
tno_b,18210,218,Kingston upon Thames
tno_b,18210,696,Lambeth
tno_b,18210,607,Lewisham
tno_b,18210,348,Merton
tno_b,18210,779,Newham
tno_b,18210,508,Redbridge
tno_b,18210,251,Richmond upon Thames
tno_b,18210,798,Southwark
tno_b,18210,311,Sutton
tno_b,18210,750,Tower Hamlets
tno_b,18210,475,Waltham Forest
tno_b,18210,526,Wandsworth
tno_b,18210,1470,Westminster
tno_b,18217,384,Barking & Dagenham
tno_b,18217,596,Barnet
tno_b,18217,375,Bexley
tno_b,18217,573,Brent
tno_b,18217,565,Bromley
tno_b,18217,849,Camden
tno_b,18217,698,Croydon
tno_b,18217,633,Ealing
tno_b,18217,677,Enfield
tno_b,18217,599,Greenwich
tno_b,18217,669,Hackney
tno_b,18217,451,Hammersmith & Fulham
tno_b,18217,627,Haringey
tno_b,18217,336,Harrow
tno_b,18217,391,Havering
tno_b,18217,72,Heathrow Airport
tno_b,18217,524,Hillingdon
tno_b,18217,457,Hounslow
tno_b,18217,617,Islington
tno_b,18217,480,Kensington & Chelsea
tno_b,18217,274,Kingston upon Thames
tno_b,18217,721,Lambeth
tno_b,18217,580,Lewisham
tno_b,18217,297,Merton
tno_b,18217,713,Newham
tno_b,18217,420,Redbridge
tno_b,18217,257,Richmond upon Thames
tno_b,18217,797,Southwark
tno_b,18217,272,Sutton
tno_b,18217,688,Tower Hamlets
tno_b,18217,491,Waltham Forest
tno_b,18217,538,Wandsworth
tno_b,18217,1545,Westminster
tno_b,18224,412,Barking & Dagenham
tno_b,18224,623,Barnet
tno_b,18224,346,Bexley
tno_b,18224,567,Brent
tno_b,18224,520,Bromley
tno_b,18224,764,Camden
tno_b,18224,686,Croydon
tno_b,18224,671,Ealing
tno_b,18224,666,Enfield
tno_b,18224,551,Greenwich
tno_b,18224,613,Hackney
tno_b,18224,462,Hammersmith & Fulham
tno_b,18224,600,Haringey
tno_b,18224,350,Harrow
tno_b,18224,381,Havering
tno_b,18224,58,Heathrow Airport
tno_b,18224,568,Hillingdon
tno_b,18224,570,Hounslow
tno_b,18224,621,Islington
tno_b,18224,535,Kensington & Chelsea
tno_b,18224,290,Kingston upon Thames
tno_b,18224,667,Lambeth
tno_b,18224,576,Lewisham
tno_b,18224,269,Merton
tno_b,18224,663,Newham
tno_b,18224,504,Redbridge
tno_b,18224,288,Richmond upon Thames
tno_b,18224,749,Southwark
tno_b,18224,254,Sutton
tno_b,18224,708,Tower Hamlets
tno_b,18224,518,Waltham Forest
tno_b,18224,553,Wandsworth
tno_b,18224,1527,Westminster
tno_b,18231,348,Barking & Dagenham
tno_b,18231,749,Barnet
tno_b,18231,351,Bexley
tno_b,18231,570,Brent
tno_b,18231,541,Bromley
tno_b,18231,742,Camden
tno_b,18231,680,Croydon
tno_b,18231,636,Ealing
tno_b,18231,613,Enfield
tno_b,18231,570,Greenwich
tno_b,18231,609,Hackney
tno_b,18231,522,Hammersmith & Fulham
tno_b,18231,601,Haringey
tno_b,18231,337,Harrow
tno_b,18231,330,Havering
tno_b,18231,67,Heathrow Airport
tno_b,18231,598,Hillingdon
tno_b,18231,605,Hounslow
tno_b,18231,621,Islington
tno_b,18231,559,Kensington & Chelsea
tno_b,18231,275,Kingston upon Thames
tno_b,18231,686,Lambeth
tno_b,18231,545,Lewisham
tno_b,18231,302,Merton
tno_b,18231,724,Newham
tno_b,18231,514,Redbridge
tno_b,18231,311,Richmond upon Thames
tno_b,18231,769,Southwark
tno_b,18231,285,Sutton
tno_b,18231,726,Tower Hamlets
tno_b,18231,480,Waltham Forest
tno_b,18231,492,Wandsworth
tno_b,18231,1784,Westminster
tno_b,18238,399,Barking & Dagenham
tno_b,18238,699,Barnet
tno_b,18238,363,Bexley
tno_b,18238,587,Brent
tno_b,18238,495,Bromley
tno_b,18238,824,Camden
tno_b,18238,711,Croydon
tno_b,18238,660,Ealing
tno_b,18238,650,Enfield
tno_b,18238,540,Greenwich
tno_b,18238,675,Hackney
tno_b,18238,513,Hammersmith & Fulham
tno_b,18238,649,Haringey
tno_b,18238,342,Harrow
tno_b,18238,367,Havering
tno_b,18238,71,Heathrow Airport
tno_b,18238,564,Hillingdon
tno_b,18238,567,Hounslow
tno_b,18238,589,Islington
tno_b,18238,548,Kensington & Chelsea
tno_b,18238,283,Kingston upon Thames
tno_b,18238,684,Lambeth
tno_b,18238,573,Lewisham
tno_b,18238,294,Merton
tno_b,18238,692,Newham
tno_b,18238,452,Redbridge
tno_b,18238,274,Richmond upon Thames
tno_b,18238,789,Southwark
tno_b,18238,258,Sutton
tno_b,18238,713,Tower Hamlets
tno_b,18238,433,Waltham Forest
tno_b,18238,499,Wandsworth
tno_b,18238,1878,Westminster
tno_b,18245,440,Barking & Dagenham
tno_b,18245,658,Barnet
tno_b,18245,336,Bexley
tno_b,18245,604,Brent
tno_b,18245,540,Bromley
tno_b,18245,765,Camden
tno_b,18245,685,Croydon
tno_b,18245,611,Ealing
tno_b,18245,634,Enfield
tno_b,18245,554,Greenwich
tno_b,18245,649,Hackney
tno_b,18245,451,Hammersmith & Fulham
tno_b,18245,595,Haringey
tno_b,18245,359,Harrow
tno_b,18245,366,Havering
tno_b,18245,75,Heathrow Airport
tno_b,18245,551,Hillingdon
tno_b,18245,533,Hounslow
tno_b,18245,636,Islington
tno_b,18245,538,Kensington & Chelsea
tno_b,18245,258,Kingston upon Thames
tno_b,18245,718,Lambeth
tno_b,18245,512,Lewisham
tno_b,18245,252,Merton
tno_b,18245,699,Newham
tno_b,18245,505,Redbridge
tno_b,18245,317,Richmond upon Thames
tno_b,18245,784,Southwark
tno_b,18245,295,Sutton
tno_b,18245,732,Tower Hamlets
tno_b,18245,497,Waltham Forest
tno_b,18245,562,Wandsworth
tno_b,18245,1942,Westminster
tno_b,18252,401,Barking & Dagenham
tno_b,18252,654,Barnet
tno_b,18252,340,Bexley
tno_b,18252,596,Brent
tno_b,18252,537,Bromley
tno_b,18252,810,Camden
tno_b,18252,641,Croydon
tno_b,18252,632,Ealing
tno_b,18252,647,Enfield
tno_b,18252,504,Greenwich
tno_b,18252,681,Hackney
tno_b,18252,435,Hammersmith & Fulham
tno_b,18252,614,Haringey
tno_b,18252,351,Harrow
tno_b,18252,399,Havering
tno_b,18252,68,Heathrow Airport
tno_b,18252,538,Hillingdon
tno_b,18252,522,Hounslow
tno_b,18252,558,Islington
tno_b,18252,523,Kensington & Chelsea
tno_b,18252,239,Kingston upon Thames
tno_b,18252,683,Lambeth
tno_b,18252,545,Lewisham
tno_b,18252,269,Merton
tno_b,18252,690,Newham
tno_b,18252,477,Redbridge
tno_b,18252,239,Richmond upon Thames
tno_b,18252,762,Southwark
tno_b,18252,294,Sutton
tno_b,18252,673,Tower Hamlets
tno_b,18252,455,Waltham Forest
tno_b,18252,504,Wandsworth
tno_b,18252,1669,Westminster
tno_b,18259,284,Barking & Dagenham
tno_b,18259,387,Barnet
tno_b,18259,239,Bexley
tno_b,18259,439,Brent
tno_b,18259,341,Bromley
tno_b,18259,532,Camden
tno_b,18259,485,Croydon
tno_b,18259,470,Ealing
tno_b,18259,404,Enfield
tno_b,18259,413,Greenwich
tno_b,18259,419,Hackney
tno_b,18259,329,Hammersmith & Fulham
tno_b,18259,454,Haringey
tno_b,18259,241,Harrow
tno_b,18259,245,Havering
tno_b,18259,69,Heathrow Airport
tno_b,18259,388,Hillingdon
tno_b,18259,470,Hounslow
tno_b,18259,423,Islington
tno_b,18259,402,Kensington & Chelsea
tno_b,18259,181,Kingston upon Thames
tno_b,18259,517,Lambeth
tno_b,18259,429,Lewisham
tno_b,18259,206,Merton
tno_b,18259,462,Newham
tno_b,18259,346,Redbridge
tno_b,18259,187,Richmond upon Thames
tno_b,18259,548,Southwark
tno_b,18259,190,Sutton
tno_b,18259,486,Tower Hamlets
tno_b,18259,347,Waltham Forest
tno_b,18259,341,Wandsworth
tno_b,18259,1344,Westminster
tno_b,18266,339,Barking & Dagenham
tno_b,18266,501,Barnet
tno_b,18266,332,Bexley
tno_b,18266,500,Brent
tno_b,18266,417,Bromley
tno_b,18266,658,Camden
tno_b,18266,586,Croydon
tno_b,18266,569,Ealing
tno_b,18266,480,Enfield
tno_b,18266,451,Greenwich
tno_b,18266,595,Hackney
tno_b,18266,403,Hammersmith & Fulham
tno_b,18266,493,Haringey
tno_b,18266,320,Harrow
tno_b,18266,304,Havering
tno_b,18266,78,Heathrow Airport
tno_b,18266,449,Hillingdon
tno_b,18266,452,Hounslow
tno_b,18266,521,Islington
tno_b,18266,435,Kensington & Chelsea
tno_b,18266,195,Kingston upon Thames
tno_b,18266,620,Lambeth
tno_b,18266,468,Lewisham
tno_b,18266,262,Merton
tno_b,18266,621,Newham
tno_b,18266,405,Redbridge
tno_b,18266,214,Richmond upon Thames
tno_b,18266,608,Southwark
tno_b,18266,235,Sutton
tno_b,18266,599,Tower Hamlets
tno_b,18266,395,Waltham Forest
tno_b,18266,482,Wandsworth
tno_b,18266,1424,Westminster
tno_b,18273,365,Barking & Dagenham
tno_b,18273,589,Barnet
tno_b,18273,342,Bexley
tno_b,18273,588,Brent
tno_b,18273,484,Bromley
tno_b,18273,657,Camden
tno_b,18273,703,Croydon
tno_b,18273,639,Ealing
tno_b,18273,562,Enfield
tno_b,18273,558,Greenwich
tno_b,18273,626,Hackney
tno_b,18273,417,Hammersmith & Fulham
tno_b,18273,539,Haringey
tno_b,18273,334,Harrow
tno_b,18273,392,Havering
tno_b,18273,55,Heathrow Airport
tno_b,18273,481,Hillingdon
tno_b,18273,545,Hounslow
tno_b,18273,563,Islington
tno_b,18273,442,Kensington & Chelsea
tno_b,18273,256,Kingston upon Thames
tno_b,18273,653,Lambeth
tno_b,18273,565,Lewisham
tno_b,18273,265,Merton
tno_b,18273,712,Newham
tno_b,18273,409,Redbridge
tno_b,18273,243,Richmond upon Thames
tno_b,18273,664,Southwark
tno_b,18273,290,Sutton
tno_b,18273,650,Tower Hamlets
tno_b,18273,481,Waltham Forest
tno_b,18273,507,Wandsworth
tno_b,18273,1341,Westminster
tno_b,18280,363,Barking & Dagenham
tno_b,18280,645,Barnet
tno_b,18280,372,Bexley
tno_b,18280,595,Brent
tno_b,18280,470,Bromley
tno_b,18280,690,Camden
tno_b,18280,685,Croydon
tno_b,18280,644,Ealing
tno_b,18280,602,Enfield
tno_b,18280,528,Greenwich
tno_b,18280,613,Hackney
tno_b,18280,444,Hammersmith & Fulham
tno_b,18280,511,Haringey
tno_b,18280,357,Harrow
tno_b,18280,353,Havering
tno_b,18280,55,Heathrow Airport
tno_b,18280,559,Hillingdon
tno_b,18280,554,Hounslow
tno_b,18280,597,Islington
tno_b,18280,433,Kensington & Chelsea
tno_b,18280,262,Kingston upon Thames
tno_b,18280,655,Lambeth
tno_b,18280,554,Lewisham
tno_b,18280,304,Merton
tno_b,18280,721,Newham
tno_b,18280,476,Redbridge
tno_b,18280,281,Richmond upon Thames
tno_b,18280,657,Southwark
tno_b,18280,327,Sutton
tno_b,18280,616,Tower Hamlets
tno_b,18280,472,Waltham Forest
tno_b,18280,562,Wandsworth
tno_b,18280,1405,Westminster
tno_b,18287,396,Barking & Dagenham
tno_b,18287,615,Barnet
tno_b,18287,353,Bexley
tno_b,18287,562,Brent
tno_b,18287,523,Bromley
tno_b,18287,786,Camden
tno_b,18287,738,Croydon
tno_b,18287,573,Ealing
tno_b,18287,596,Enfield
tno_b,18287,569,Greenwich
tno_b,18287,601,Hackney
tno_b,18287,374,Hammersmith & Fulham
tno_b,18287,598,Haringey
tno_b,18287,350,Harrow
tno_b,18287,393,Havering
tno_b,18287,85,Heathrow Airport
tno_b,18287,532,Hillingdon
tno_b,18287,491,Hounslow
tno_b,18287,623,Islington
tno_b,18287,464,Kensington & Chelsea
tno_b,18287,277,Kingston upon Thames
tno_b,18287,669,Lambeth
tno_b,18287,528,Lewisham
tno_b,18287,299,Merton
tno_b,18287,668,Newham
tno_b,18287,536,Redbridge
tno_b,18287,290,Richmond upon Thames
tno_b,18287,680,Southwark
tno_b,18287,327,Sutton
tno_b,18287,629,Tower Hamlets
tno_b,18287,492,Waltham Forest
tno_b,18287,543,Wandsworth
tno_b,18287,1554,Westminster
tno_b,18294,390,Barking & Dagenham
tno_b,18294,616,Barnet
tno_b,18294,394,Bexley
tno_b,18294,559,Brent
tno_b,18294,486,Bromley
tno_b,18294,866,Camden
tno_b,18294,721,Croydon
tno_b,18294,601,Ealing
tno_b,18294,646,Enfield
tno_b,18294,530,Greenwich
tno_b,18294,712,Hackney
tno_b,18294,421,Hammersmith & Fulham
tno_b,18294,634,Haringey
tno_b,18294,364,Harrow
tno_b,18294,407,Havering
tno_b,18294,55,Heathrow Airport
tno_b,18294,519,Hillingdon
tno_b,18294,498,Hounslow
tno_b,18294,630,Islington
tno_b,18294,456,Kensington & Chelsea
tno_b,18294,262,Kingston upon Thames
tno_b,18294,707,Lambeth
tno_b,18294,557,Lewisham
tno_b,18294,285,Merton
tno_b,18294,681,Newham
tno_b,18294,488,Redbridge
tno_b,18294,226,Richmond upon Thames
tno_b,18294,711,Southwark
tno_b,18294,331,Sutton
tno_b,18294,649,Tower Hamlets
tno_b,18294,483,Waltham Forest
tno_b,18294,569,Wandsworth
tno_b,18294,1539,Westminster
tno_b,18301,400,Barking & Dagenham
tno_b,18301,653,Barnet
tno_b,18301,364,Bexley
tno_b,18301,596,Brent
tno_b,18301,487,Bromley
tno_b,18301,882,Camden
tno_b,18301,702,Croydon
tno_b,18301,596,Ealing
tno_b,18301,661,Enfield
tno_b,18301,576,Greenwich
tno_b,18301,701,Hackney
tno_b,18301,473,Hammersmith & Fulham
tno_b,18301,665,Haringey
tno_b,18301,351,Harrow
tno_b,18301,376,Havering
tno_b,18301,64,Heathrow Airport
tno_b,18301,527,Hillingdon
tno_b,18301,452,Hounslow
tno_b,18301,693,Islington
tno_b,18301,423,Kensington & Chelsea
tno_b,18301,270,Kingston upon Thames
tno_b,18301,672,Lambeth
tno_b,18301,553,Lewisham
tno_b,18301,265,Merton
tno_b,18301,699,Newham
tno_b,18301,471,Redbridge
tno_b,18301,240,Richmond upon Thames
tno_b,18301,811,Southwark
tno_b,18301,303,Sutton
tno_b,18301,654,Tower Hamlets
tno_b,18301,520,Waltham Forest
tno_b,18301,536,Wandsworth
tno_b,18301,1659,Westminster
tno_b,18308,389,Barking & Dagenham
tno_b,18308,626,Barnet
tno_b,18308,386,Bexley
tno_b,18308,586,Brent
tno_b,18308,504,Bromley
tno_b,18308,830,Camden
tno_b,18308,738,Croydon
tno_b,18308,588,Ealing
tno_b,18308,571,Enfield
tno_b,18308,523,Greenwich
tno_b,18308,594,Hackney
tno_b,18308,389,Hammersmith & Fulham
tno_b,18308,574,Haringey
tno_b,18308,367,Harrow
tno_b,18308,384,Havering
tno_b,18308,65,Heathrow Airport
tno_b,18308,523,Hillingdon
tno_b,18308,512,Hounslow
tno_b,18308,586,Islington
tno_b,18308,427,Kensington & Chelsea
tno_b,18308,261,Kingston upon Thames
tno_b,18308,655,Lambeth
tno_b,18308,546,Lewisham
tno_b,18308,261,Merton
tno_b,18308,723,Newham
tno_b,18308,545,Redbridge
tno_b,18308,236,Richmond upon Thames
tno_b,18308,702,Southwark
tno_b,18308,310,Sutton
tno_b,18308,627,Tower Hamlets
tno_b,18308,534,Waltham Forest
tno_b,18308,532,Wandsworth
tno_b,18308,1577,Westminster
tno_b,18315,362,Barking & Dagenham
tno_b,18315,557,Barnet
tno_b,18315,350,Bexley
tno_b,18315,606,Brent
tno_b,18315,516,Bromley
tno_b,18315,832,Camden
tno_b,18315,707,Croydon
tno_b,18315,590,Ealing
tno_b,18315,600,Enfield
tno_b,18315,532,Greenwich
tno_b,18315,607,Hackney
tno_b,18315,421,Hammersmith & Fulham
tno_b,18315,551,Haringey
tno_b,18315,318,Harrow
tno_b,18315,375,Havering
